step,body_id,x,y,z
200,26,2.47815e+11,3.04799e+11,2.51228e+11
200,27,2.48559e+11,3.04049e+11,2.50607e+11
200,28,2.47091e+11,3.03771e+11,2.50641e+11
200,29,2.47444e+11,3.03888e+11,2.5095e+11
200,30,2.50234e+11,3.05268e+11,2.50908e+11
200,31,2.49233e+11,3.07196e+11,2.51993e+11
200,32,2.47626e+11,3.0485e+11,2.51035e+11
200,33,2.5063e+11,3.05196e+11,2.5075e+11
200,34,2.48052e+11,3.07058e+11,2.51556e+11
200,35,2.48159e+11,3.0465e+11,2.50997e+11
200,36,2.48103e+11,3.09184e+11,2.50983e+11
200,37,2.46869e+11,3.04431e+11,2.50986e+11
200,38,2.47314e+11,3.04134e+11,2.50934e+11
200,39,2.49073e+11,3.05434e+11,2.5106e+11
200,40,2.53685e+11,2.97965e+11,2.49263e+11
200,41,2.47556e+11,3.03901e+11,2.50893e+11
200,42,2.52683e+11,3.0635e+11,2.51361e+11
200,43,2.46749e+11,3.03516e+11,2.50229e+11
200,44,2.48031e+11,3.04859e+11,2.5088e+11
200,45,2.47896e+11,3.03778e+11,2.50838e+11
200,46,2.46062e+11,3.04839e+11,2.51003e+11
200,47,2.47283e+11,3.06603e+11,2.51454e+11
200,48,2.48053e+11,3.04784e+11,2.51019e+11
200,49,2.47683e+11,3.10964e+11,2.50225e+11
200,50,2.48601e+11,3.04054e+11,2.50606e+11
200,51,2.47208e+11,3.0454e+11,2.51043e+11
200,52,2.47977e+11,3.04077e+11,2.51009e+11
200,53,2.42602e+11,3.02493e+11,2.51785e+11
200,54,2.47407e+11,3.03972e+11,2.50848e+11
200,55,2.49366e+11,3.06555e+11,2.5107e+11
200,56,2.5055e+11,3.07656e+11,2.51922e+11
200,57,2.4688e+11,3.07264e+11,2.51331e+11
200,58,2.37556e+11,3.01109e+11,2.53819e+11
200,59,2.45714e+11,3.04445e+11,2.50135e+11
200,60,2.47418e+11,3.04684e+11,2.50982e+11
200,61,2.4672e+11,3.04749e+11,2.51077e+11
200,62,2.41447e+11,3.14917e+11,2.53166e+11
200,63,2.48186e+11,3.04823e+11,2.50859e+11
200,64,2.53117e+11,3.08697e+11,2.51072e+11
200,65,2.48559e+11,3.04467e+11,2.50837e+11
200,66,2.48007e+11,3.0411e+11,2.51074e+11
200,67,2.48543e+11,3.04564e+11,2.50802e+11
200,68,2.4531e+11,3.05563e+11,2.50116e+11
200,69,2.48891e+11,3.03296e+11,2.51163e+11
200,70,2.50728e+11,3.14659e+11,2.49783e+11
200,71,2.47609e+11,3.04835e+11,2.5101e+11
200,72,2.47199e+11,3.03959e+11,2.50893e+11
200,73,2.47522e+11,3.03497e+11,2.51545e+11
200,74,2.34524e+11,1.56788e+11,6.22154e+11
200,75,2.99979e+11,1.50179e+11,1.70656e+09
200,76,1.15375e+12,1.15565e+12,1.15565e+12
200,77,1.20385e+11,-7.45903e+11,-3.81164e+11
200,78,9.10133e+11,1.14746e+12,-2.52777e+12
200,79,-2.46297e+12,1.61732e+12,-1.44781e+11
200,80,2.83503e+11,-1.47412e+12,-3.60731e+11
200,81,2.81772e+12,-9.17154e+11,-3.84259e+11
200,82,1.26797e+12,-5.41577e+10,-2.11103e+11
200,83,-2.71009e+12,-8.793e+11,5.01727e+11
200,84,-8.34157e+11,9.05133e+11,1.56009e+12
200,85,3.91251e+11,-2.43276e+12,1.34976e+12
200,86,1.36888e+12,-1.33991e+12,1.1431e+12
200,87,2.64109e+12,5.87098e+11,-2.9196e+11
200,88,1.65697e+12,-1.42148e+12,8.03435e+10
200,89,1.84956e+11,1.20596e+12,1.33288e+12
200,90,-2.37755e+11,-2.47317e+12,1.49547e+12
200,91,-2.36003e+12,-1.1553e+12,1.24185e+12
200,92,-1.95514e+12,-6.99311e+11,4.01645e+11
200,93,-2.15697e+11,6.64961e+11,-7.78625e+11
200,94,5.61211e+11,4.60907e+11,6.8462e+11
200,95,-8.6057e+11,-1.92997e+11,-1.87722e+11
200,96,-9.31408e+11,-4.72166e+10,-7.62475e+11
200,97,4.30308e+11,-1.44635e+11,-1.61071e+12
200,98,-1.07839e+12,1.02286e+11,-1.49133e+10
300,0,51490.9,56703.7,54576.5
300,1,4.6238e+10,1.19385e+10,1.52134e+10
300,2,3.17793e+09,9.68625e+10,-3.01547e+10
300,3,-1.3741e+11,-1.44567e+10,6.40939e+10
300,4,2.54923e+09,-1.8786e+11,-7.23898e+10
300,5,2.59868e+11,5.20285e+09,-9.84467e+10
300,6,2.58867e+11,5.32989e+10,9.45826e+10
300,7,1.89718e+11,1.48553e+11,-8.46454e+10
300,8,6.57969e+10,-2.55026e+11,4.39152e+10
300,9,1.23213e+11,-2.51971e+11,-1.43988e+11
300,10,-4.95627e+10,-3.38536e+11,6.09035e+10
300,11,-2.55157e+11,1.48162e+11,5.82013e+10
300,12,-2.28874e+11,-7.39319e+10,9.88715e+10
300,13,2.0901e+11,2.45512e+11,-5.31397e+10
300,14,-2.73291e+10,3.2193e+11,-1.87651e+10
300,15,-2.08302e+11,1.2309e+11,-7.85257e+10
300,16,-2.13513e+11,-2.14272e+11,-4.11569e+10
300,17,-1.95053e+11,-2.33904e+11,1.31928e+11
300,18,9.71809e+10,-2.56988e+11,-6.19178e+10
300,19,-2.5316e+11,-8.07903e+10,-9.52943e+10
300,20,2.46578e+11,3.05058e+11,2.51461e+11
300,21,2.46411e+11,3.04223e+11,2.5125e+11
300,22,2.42401e+11,2.96404e+11,2.51896e+11
300,23,2.48031e+11,3.05567e+11,2.51694e+11
300,24,2.45823e+11,3.06385e+11,2.51187e+11
300,25,2.45036e+11,3.0587e+11,2.50924e+11
300,26,2.4482e+11,3.05045e+11,2.51063e+11
300,27,2.45733e+11,3.04257e+11,2.51496e+11
300,28,2.46075e+11,3.06224e+11,2.51388e+11
300,29,2.48026e+11,3.04414e+11,2.51777e+11
300,30,2.49242e+11,3.06495e+11,2.51493e+11
300,31,2.48128e+11,3.08762e+11,2.52828e+11
300,32,2.47294e+11,3.03492e+11,2.5133e+11
300,33,2.50016e+11,3.06449e+11,2.51263e+11
300,34,2.46458e+11,3.08172e+11,2.52112e+11
300,35,2.45534e+11,3.03886e+11,2.51113e+11
300,36,2.46828e+11,3.11752e+11,2.51539e+11
300,37,2.47187e+11,3.06147e+11,2.51856e+11
300,38,2.48005e+11,3.04442e+11,2.51764e+11
300,39,2.46698e+11,3.0594e+11,2.51633e+11
300,40,2.5554e+11,2.95627e+11,2.48923e+11
300,41,2.48088e+11,3.05089e+11,2.51788e+11
300,42,2.53564e+11,3.08069e+11,2.52041e+11
300,43,2.4695e+11,3.04875e+11,2.51421e+11
300,44,2.46612e+11,3.03488e+11,2.51742e+11
300,45,2.4818e+11,3.05214e+11,2.51651e+11
300,46,2.45789e+11,3.04601e+11,2.51546e+11
300,47,2.45569e+11,3.07094e+11,2.51867e+11
300,48,2.45094e+11,3.05966e+11,2.51058e+11
300,49,2.46302e+11,3.14579e+11,2.50369e+11
300,50,2.45779e+11,3.04295e+11,2.51466e+11
300,51,2.48087e+11,3.05373e+11,2.51436e+11
300,52,2.4558e+11,3.0645e+11,2.51335e+11
300,53,2.39335e+11,3.02084e+11,2.52501e+11
300,54,2.4804e+11,3.04002e+11,2.51401e+11
300,55,2.48062e+11,3.07821e+11,2.51632e+11
300,56,2.50235e+11,3.09705e+11,2.52862e+11
300,57,2.45147e+11,3.08348e+11,2.52004e+11
300,58,2.31484e+11,2.99991e+11,2.55682e+11
300,59,2.44857e+11,3.04506e+11,2.50554e+11
300,60,2.47507e+11,3.03555e+11,2.51317e+11
300,61,2.47285e+11,3.05789e+11,2.51718e+11
300,62,2.37106e+11,3.20677e+11,2.54663e+11
300,63,2.46559e+11,3.03554e+11,2.5172e+11
300,64,2.54324e+11,3.11455e+11,2.51683e+11
300,65,2.45975e+11,3.04028e+11,2.51089e+11
300,66,2.45341e+11,3.062e+11,2.5105e+11
300,67,2.46265e+11,3.03787e+11,2.51663e+11
300,68,2.43622e+11,3.05946e+11,2.50343e+11
300,69,2.4727e+11,3.05227e+11,2.51416e+11
300,70,2.5091e+11,3.20347e+11,2.49678e+11
300,71,2.45654e+11,3.03679e+11,2.50961e+11
300,72,2.47379e+11,3.05657e+11,2.51621e+11
300,73,2.47362e+11,3.05133e+11,2.51386e+11
300,74,2.34783e+11,1.57178e+11,6.21232e+11
300,75,2.99952e+11,1.5026e+11,2.55557e+09
300,76,1.15328e+12,1.15612e+12,1.15612e+12
300,77,1.20097e+11,-7.4667e+11,-3.80742e+11
300,78,9.09659e+11,1.14723e+12,-2.52784e+12
300,79,-2.46295e+12,1.6169e+12,-1.44698e+11
300,80,2.83818e+11,-1.47399e+12,-3.61248e+11
300,81,2.81778e+12,-9.17592e+11,-3.84277e+11
300,82,1.26756e+12,-5.4051e+10,-2.10456e+11
300,83,-2.70993e+12,-8.78954e+11,5.01336e+11
300,84,-8.33926e+11,9.0549e+11,1.55939e+12
300,85,3.91419e+11,-2.43341e+12,1.34978e+12
300,86,1.36963e+12,-1.33977e+12,1.1426e+12
300,87,2.64113e+12,5.86957e+11,-2.9275e+11
300,88,1.65684e+12,-1.42167e+12,8.08347e+10
300,89,1.85074e+11,1.20639e+12,1.33292e+12
300,90,-2.37875e+11,-2.4729e+12,1.49592e+12
300,91,-2.35991e+12,-1.15574e+12,1.24128e+12
300,92,-1.9554e+12,-6.9895e+11,4.01384e+11
300,93,-2.15814e+11,6.6559e+11,-7.77508e+11
300,94,5.60626e+11,4.61666e+11,6.83889e+11
300,95,-8.6071e+11,-1.93618e+11,-1.86981e+11
300,96,-9.31283e+11,-4.72409e+10,-7.61683e+11
300,97,4.29657e+11,-1.45147e+11,-1.61078e+12
300,98,-1.07822e+12,1.02292e+11,-1.58029e+10
400,0,91276.8,100981,97007
400,1,4.47575e+10,1.66485e+10,1.54278e+10
400,2,-3.60188e+08,9.69322e+10,-3.04732e+10
400,3,-1.37104e+11,-1.71868e+10,6.45904e+10
400,4,4.97558e+09,-1.87813e+11,-7.27914e+10
400,5,2.59819e+11,7.25451e+09,-9.86702e+10
400,6,2.58444e+11,5.53123e+10,9.49214e+10
400,7,1.88378e+11,1.5025e+11,-8.50842e+10
400,8,6.79311e+10,-2.54466e+11,4.40668e+10
400,9,1.24861e+11,-2.51159e+11,-1.44472e+11
400,10,-4.76521e+10,-3.3881e+11,6.10549e+10
400,11,-2.56189e+11,1.4637e+11,5.83129e+10
400,12,-2.28219e+11,-7.59296e+10,9.93424e+10
400,13,2.07487e+11,2.46801e+11,-5.32384e+10
400,14,-2.93487e+10,3.21752e+11,-1.87992e+10
400,15,-2.09403e+11,1.21207e+11,-7.8731e+10
400,16,-2.1204e+11,-2.1573e+11,-4.12582e+10
400,17,-1.93633e+11,-2.35082e+11,1.32409e+11
400,18,9.91662e+10,-2.56229e+11,-6.21434e+10
400,19,-2.52529e+11,-8.27429e+10,-9.57628e+10
400,20,2.45434e+11,3.05698e+11,2.51939e+11
400,21,2.46722e+11,3.03569e+11,2.51633e+11
400,22,2.40107e+11,2.94312e+11,2.52537e+11
400,23,2.46651e+11,3.07192e+11,2.52408e+11
400,24,2.4332e+11,3.07292e+11,2.5138e+11
400,25,2.43159e+11,3.05911e+11,2.51036e+11
400,26,2.43267e+11,3.04888e+11,2.50979e+11
400,27,2.44748e+11,3.03333e+11,2.51473e+11
400,28,2.43451e+11,3.07385e+11,2.5131e+11
400,29,2.47313e+11,3.05945e+11,2.52298e+11
400,30,2.47873e+11,3.07519e+11,2.52072e+11
400,31,2.4694e+11,3.10135e+11,2.53591e+11
400,32,2.47338e+11,3.0377e+11,2.51966e+11
400,33,2.49136e+11,3.07595e+11,2.51788e+11
400,34,2.44872e+11,3.08907e+11,2.52586e+11
400,35,2.44705e+11,3.03492e+11,2.51013e+11
400,36,2.45547e+11,3.14227e+11,2.52091e+11
400,37,2.45356e+11,3.08034e+11,2.5279e+11
400,38,2.47412e+11,3.05952e+11,2.5226e+11
400,39,2.46694e+11,3.04867e+11,2.51642e+11
400,40,2.57376e+11,2.93302e+11,2.48585e+11
400,41,2.46899e+11,3.0675e+11,2.52359e+11
400,42,2.54378e+11,3.09758e+11,2.52712e+11
400,43,2.43513e+11,3.06407e+11,2.51999e+11
400,44,2.46512e+11,3.03378e+11,2.52296e+11
400,45,2.46852e+11,3.06793e+11,2.52345e+11
400,46,2.45312e+11,3.07232e+11,2.51773e+11
400,47,2.44185e+11,3.0693e+11,2.52148e+11
400,48,2.43099e+11,3.06046e+11,2.51401e+11
400,49,2.4492e+11,3.18146e+11,2.50514e+11
400,50,2.44869e+11,3.03362e+11,2.51395e+11
400,51,2.47318e+11,3.07141e+11,2.52163e+11
400,52,2.43244e+11,3.07108e+11,2.51836e+11
400,53,2.36123e+11,3.01695e+11,2.53206e+11
400,54,2.47749e+11,3.05118e+11,2.52079e+11
400,55,2.46566e+11,3.08738e+11,2.52169e+11
400,56,2.49852e+11,3.11669e+11,2.53774e+11
400,57,2.43526e+11,3.09159e+11,2.52631e+11
400,58,2.25423e+11,2.98873e+11,2.57539e+11
400,59,2.44838e+11,3.04887e+11,2.5143e+11
400,60,2.47525e+11,3.04035e+11,2.51959e+11
400,61,2.45658e+11,3.07992e+11,2.52718e+11
400,62,2.32768e+11,3.26423e+11,2.56155e+11
400,63,2.46471e+11,3.03372e+11,2.52226e+11
400,64,2.55498e+11,3.14184e+11,2.5229e+11
400,65,2.45569e+11,3.03582e+11,2.50903e+11
400,66,2.43063e+11,3.06628e+11,2.51127e+11
400,67,2.46062e+11,3.03233e+11,2.52093e+11
400,68,2.42256e+11,3.06225e+11,2.50688e+11
400,69,2.4475e+11,3.04112e+11,2.52245e+11
400,70,2.51085e+11,3.26014e+11,2.49571e+11
400,71,2.44992e+11,3.0335e+11,2.51439e+11
400,72,2.45012e+11,3.06776e+11,2.51492e+11
400,73,2.44367e+11,3.05797e+11,2.51917e+11
400,74,2.35041e+11,1.57569e+11,6.20307e+11
400,75,2.99915e+11,1.50336e+11,3.40454e+09
400,76,1.15281e+12,1.15659e+12,1.15659e+12
400,77,1.19809e+11,-7.47436e+11,-3.80319e+11
400,78,9.09185e+11,1.147e+12,-2.5279e+12
400,79,-2.46294e+12,1.61647e+12,-1.44616e+11
400,80,2.84134e+11,-1.47386e+12,-3.61765e+11
400,81,2.81784e+12,-9.18031e+11,-3.84296e+11
400,82,1.26716e+12,-5.39443e+10,-2.0981e+11
400,83,-2.70977e+12,-8.78607e+11,5.00945e+11
400,84,-8.33695e+11,9.05847e+11,1.55868e+12
400,85,3.91586e+11,-2.43406e+12,1.3498e+12
400,86,1.37038e+12,-1.33963e+12,1.1421e+12
400,87,2.64118e+12,5.86816e+11,-2.9354e+11
400,88,1.6567e+12,-1.42185e+12,8.13259e+10
400,89,1.85192e+11,1.20683e+12,1.33296e+12
400,90,-2.37996e+11,-2.47262e+12,1.49636e+12
400,91,-2.35979e+12,-1.15618e+12,1.24071e+12
400,92,-1.95566e+12,-6.98589e+11,4.01122e+11
